metal_linker,organic_linker1,organic_linker2,topology,Co2N2_selectivity,heat_adsorption,CO2_working_capacity,functional_groups1,functional_groups2
3,4,10,5,24.73634643,6.186927,133.4366562260006,10,20
3,24,26,5,24.13648764,6.367111,115.98195726645348,2,5
2,7,10,5,20.00318429,5.645299,141.5047725111975,19,12
3,5,22,5,30.11951639,6.67945,133.90349270384277,8,20
9,1,5,8,25.10552687,6.580272999999999,140.6069211664367,10,20
4,6,23,0,27.10178397,6.115876,128.0582972144814,1,4
2,15,19,4,15.5177145,5.287122,74.11920499104086,3,7
10,46,56,2,36.03000221,6.960057000000001,85.33252474594326,4,18
2,9,29,5,13.03140124,5.951001,85.43751343049334,4,3
2,1,9,5,37.58700559,7.085903,264.5414411344628,8,20
2,24,29,5,17.726209100000002,5.126226,110.22672849577108,6,8
3,40,41,3,33.691871299999995,6.3912830000000005,303.85904319227603,0,20
9,17,18,8,39.43990108,6.672282000000001,259.39567497912446,13,4
3,14,19,5,16.31400532,5.81414,98.45478970231913,16,5
9,2,2,8,37.95317371,6.988355,265.7403921028389,6,12
4,4,15,0,63.62625818,8.782349,201.30787895047536,15,17
2,10,27,5,14.00758484,5.511362999999999,71.2990372444157,15,7
2,4,11,5,16.46372039,6.147619000000001,116.03989913481368,10,8
12,9,10,1,49.25971069,7.319013000000002,150.67427952488202,10,13
2,1,10,5,57.42555345,8.223052000000001,313.67845657557325,4,8
4,14,22,0,87.79289994,8.219035,249.89799578794688,15,12
9,1,12,8,14.57980087,5.321589,70.1316158967142,7,20
4,1,5,0,70.21431474,9.604648,225.62811154278643,0,16
4,19,24,0,19.54525026,5.778666,92.60134038555603,15,12
9,18,27,8,25.31239935,5.845265,146.85209713168612,20,20
1,4,9,5,21.79897022,5.617962,77.9587204217804,3,16
3,12,14,5,21.25832724,5.485297,117.51584855079211,16,1
4,6,20,0,14.85795823,5.481808999999999,51.62554440273396,19,20
9,2,25,8,43.7908491,6.059692,135.29442769758333,20,10
9,18,29,8,22.78575792,8.373547,165.57276813811146,13,20
2,4,18,5,14.3884745,5.489129,73.51386928939752,17,20
2,4,17,5,15.46880052,5.332704,103.22698762945484,12,17
2,13,15,5,20.76471749,5.960818,98.58371448633426,17,8
2,16,29,5,11.58740896,5.51832,57.620464321162814,5,9
2,16,16,5,33.75500513,6.467922,166.6513783029704,17,1
3,3,5,5,31.88913052,7.260086,171.54292657433516,2,7
4,1,9,0,73.40038386,8.210447,163.76732593225577,19,18
3,11,16,5,17.82366789,5.64874,101.11730934557112,8,15
3,17,23,5,10.92161025,5.077685,54.95150669253748,2,20
3,10,17,5,79.95561775,8.030969,231.26630104091228,17,20
9,17,18,8,43.85165598,6.291919,112.84055055735278,1,20
2,17,22,5,24.08852175,5.693371,136.94007580494142,4,9
3,2,5,5,12.4367952,5.732691,72.3629555964995,13,10
12,4,9,1,34.51568183,6.31918,278.8088421045555,0,20
2,7,10,5,18.74381197,6.898225999999999,99.04295744296688,3,12
3,14,18,5,48.35871359,7.441194999999999,197.99941477476355,3,17
3,14,26,5,14.67849802,5.556708,81.32644707823668,20,20
3,1,26,5,10.47367109,4.627138,69.455627432512,8,20
3,10,16,5,35.56833002,7.549485,275.03255099171326,20,15
10,50,55,2,30.13812386,5.917157,84.96192789560531,2,20
2,4,26,5,18.39398003,5.308054,71.69257973493048,1,15
2,12,14,5,36.62934256,6.294444,162.83629420133997,0,15
4,13,21,0,18.46605458,5.969432,80.79126890950816,5,0
2,10,14,5,45.84845856,8.168241999999998,150.61452181449346,10,4
4,3,7,0,27.35950146,5.924104,153.67421563231696,1,2
10,46,56,2,26.927748200000003,6.541929,95.73994079334015,8,13
2,12,16,5,21.1432555,7.161787,131.29874985240295,7,18
2,9,19,4,16.98725877,5.776161,74.15403614267618,4,1
2,10,29,5,42.93484493,7.073892,568.007106912772,5,20
3,14,20,5,19.08416554,6.080424,125.8497380783249,18,19
1,15,22,5,32.00822263,6.359498,199.2917990693273,4,5
3,4,29,5,18.12472459,6.085795,83.1979199033063,5,16
3,1,10,5,76.06409492999998,7.378152,259.3276634413342,15,4
2,13,14,5,22.94890357,6.090827,102.52277107553871,0,17
3,4,14,5,28.18939024,6.3876040000000005,214.7097835792221,20,5
2,41,41,3,52.59719466,7.074792,309.0705098137321,18,7
3,14,25,5,18.41779336,6.250985,118.4828669691795,18,6
2,4,29,5,9.154707103,4.528375,43.33919692103517,15,20
3,10,26,5,37.82410643,7.201002000000001,258.9772059298565,19,20
4,4,5,0,55.00287678,7.232963,206.094108384194,1,20
2,13,15,5,22.55664525,6.824878999999999,201.07924793144727,3,9
3,1,4,5,83.54833440999998,9.247354,64.60122138445502,2,18
2,14,25,5,30.65160515,6.620686999999999,129.42364534327655,15,7
2,14,17,5,25.66669899,6.311462000000001,300.4203336201648,6,9
4,17,23,0,20.63354842,6.949669999999999,86.16896761483518,16,20
9,18,27,8,28.65079179,6.157528,203.94200542746535,12,20
9,5,13,8,57.65722843,6.676074000000001,151.75206430700072,0,20
9,18,23,8,36.8972914,6.743192999999999,201.12910104895371,2,16
3,4,12,5,23.79032536,6.111175,75.17321875024254,16,17
4,4,19,0,19.05245468,5.528725,70.22570952909398,6,8
3,4,29,5,15.29212356,5.309115,88.12644532143088,1,15
2,3,15,5,14.83771418,5.363856,96.5892596329788,9,20
4,6,7,0,15.60472545,4.965192,109.80083100184147,16,5
10,42,55,2,17.64417254,5.787011,72.85851539369969,1,20
2,10,27,5,14.00412167,5.415646,68.86267247197131,9,5
2,16,18,5,16.37797466,5.56645,134.81042325874554,20,10
2,16,22,5,27.11940793,6.821277,225.01089032968463,5,17
9,17,18,8,29.887326,6.714898,212.65639639821825,4,20
4,22,24,0,69.2272446,7.829172,386.8326240668032,5,20
4,13,21,0,14.55604978,5.109265,64.24663695927644,2,20
3,16,20,5,10.02864831,4.707146,45.48354128000616,0,14
2,2,10,5,25.28948675,9.25531,164.8733388040884,19,5
2,4,24,5,35.84621387,7.728261,97.62214359403201,15,9
9,16,20,8,36.81333635,6.136002,158.0622804321759,0,20
3,11,17,5,15.19050282,5.214571,86.76109719263573,7,6
4,14,19,0,12.28877267,5.992493,75.01557064686936,3,15
3,11,18,5,13.02478895,5.037009,94.26861352070672,6,20
12,11,12,1,15.73892813,5.241276,81.26140691831098,8,1
9,16,25,8,46.93768361,6.009928,183.93786426007009,17,5
3,17,22,5,14.40067568,5.3250980000000006,127.7316107259207,4,14
4,1,4,0,40.01736012,6.846235000000001,165.24410073097437,12,20
4,13,21,0,15.26619385,5.291707,66.6227487916882,15,8
2,18,22,5,32.5272224,6.606560000000001,168.5639551885006,19,18
2,4,24,5,30.13137805,6.1799,120.1379244397756,9,20
2,5,26,5,9.100018396,4.620463,46.81240749168565,1,20
4,19,24,0,71.59495798,8.081236,243.151647422864,14,10
4,5,11,0,20.03414688,6.412838,72.68551517135931,3,20
4,11,14,0,25.42033769,5.802776000000001,91.86575928751336,20,20
12,11,22,1,11.35165711,4.799721,52.08627304829886,17,20
3,4,4,5,25.53906159,6.105594,132.13568795093897,8,15
2,12,25,5,29.52132379,6.305731,155.81360769484695,5,3
9,10,10,8,109.0882036,8.915941,252.0028868519377,4,20
2,4,28,5,11.44430054,4.48657,55.5178843288446,4,10
2,5,29,5,43.82944573,6.804094999999999,345.1504655349405,6,20
3,4,28,5,25.72440808,5.241853,68.53235429935383,18,10
2,5,23,5,12.85978949,5.733062,87.71837609468906,7,20
2,25,28,5,14.31206236,5.28875,71.16516016395956,14,0
12,1,11,1,20.72094359,6.087726,148.70062431657894,3,20
9,4,17,8,60.79198602,7.731645999999999,178.58113027634346,5,4
10,47,54,2,22.09428323,6.408574,97.62808634976128,18,19
2,4,29,5,11.66945219,4.869573,60.594318334008285,3,15
3,1,28,5,19.31420391,5.587404,99.17980590128765,12,4
2,13,29,5,15.74821433,4.890619999999999,52.464133266750345,6,2
3,5,11,5,23.37403997,6.155245,93.05546596919956,3,20
9,3,18,8,24.72557972,6.232057,201.68672962821503,12,20
2,12,23,5,17.76492535,5.564963,91.60658910709881,14,0
9,2,17,8,44.95467689,7.234994,309.9809069761436,9,20
2,1,8,5,39.04232956,6.80402,151.2888595132153,2,9
3,4,29,5,10.77651273,4.940132,56.32345788325404,18,16
4,4,5,0,59.65580398,6.566008999999999,154.46988459384434,17,20
2,16,23,5,14.05407591,5.471722,86.22624917700321,20,12
9,11,16,8,72.21753757,7.708764999999999,95.87299249105617,18,15
3,13,19,5,8.572865189,5.276017,59.583719706939725,9,20
2,1,19,5,24.04613338,6.060651999999999,193.05041986468265,14,20
9,19,22,8,21.50116265,6.366639,79.50136076316481,0,16
3,10,28,5,50.25685288,7.2764479999999985,273.05774024757386,19,20
4,22,24,0,53.60149349,7.935278999999999,390.5465162444884,12,20
3,7,15,5,16.85827621,6.418714,91.6615595975944,0,4
1,9,24,5,15.89206461,5.07321,65.689901218744,4,5
3,16,19,5,12.56252007,4.724181,39.69711304174516,13,16
3,40,41,3,42.76794637,7.226371,347.8172771684414,12,0
9,12,18,8,21.29866349,5.982626,85.53441336418973,5,20
4,19,22,0,29.33062546,6.385379,166.17199600747756,7,20
2,14,26,5,13.23182928,6.144272,81.96512824258302,17,1
9,16,17,8,29.15338684,6.445186,238.85404457132813,20,15
9,2,22,8,16.19384388,9.762628,103.84420884255668,12,15
2,38,41,3,42.71800671,6.162661,157.41782158864837,0,2
2,10,16,5,29.32224809,6.83202,101.15890863567589,12,15
3,1,9,5,23.38203975,6.037095,125.74772077163944,20,12
2,14,22,5,14.35590982,8.256649000000001,101.57391107743516,3,12
9,2,24,8,24.21590051,10.530262,62.39695423854742,5,3
9,1,17,8,17.10798461,5.623133,91.63135058930405,4,12
9,16,20,8,22.62064069,5.738822,150.00109736199647,17,20
2,22,22,5,61.44654863,7.53171,275.1137686533464,4,20
12,11,12,1,15.94363968,5.143445,99.79223989449645,19,20
2,9,14,4,15.56119164,4.960872,64.23541175401009,14,2
3,4,4,5,49.99973765,7.595214999999999,282.3967808760901,3,20
3,10,26,5,28.71650615,7.159007000000001,161.47342222076531,10,20
2,18,25,5,14.13989692,4.89496,53.91482597087945,10,4
9,4,12,8,28.04609583,6.057892,130.17457856028653,0,15
2,9,11,5,15.18982356,4.835615,50.10865600284292,20,20
2,9,17,5,16.61622741,5.914788,126.17526903104935,8,12
9,1,1,8,21.2535724,6.0715010000000005,78.30488594300921,13,5
2,4,18,5,20.6265117,5.734267,149.1570609718949,12,10
3,14,16,5,32.10818178,6.028402,181.94060310539805,2,20
3,10,17,5,21.42100505,6.3444080000000005,285.814525726601,13,20
9,17,27,8,15.46099033,5.027599,98.52610277107016,3,12
2,11,23,5,12.67268651,5.650882,53.299255523257976,1,4
9,2,20,8,28.30127548,5.742082,153.90416726372936,20,1
3,17,22,5,13.47296231,5.472732,130.57158765831,7,2
3,13,22,5,37.22834932,5.816637,93.18174952844609,15,0
4,1,15,0,85.99794668,8.357258,206.65338772893568,1,16
4,7,27,0,16.97741082,4.9207540000000005,56.215002591195216,17,15
3,12,14,5,15.91664582,5.54797,88.97691969690575,10,20
3,22,25,5,13.27942328,5.537079,51.5192351057996,0,20
9,1,17,8,13.37763593,5.179868,93.21740606282161,13,18
2,9,21,5,37.44934219,7.594232,253.6817153454507,20,4
2,22,29,5,9.688322798,4.890553,49.7610047926818,0,20
9,18,29,8,14.07513175,9.950743,73.74613199248239,14,20
10,43,52,2,36.47321864,6.989674000000001,80.95502484515858,8,10
2,14,18,5,31.38292643,6.528993,176.19676461652998,4,1
10,45,57,2,33.06255065,6.424813,93.81151655919858,0,5
2,13,15,5,20.97128072,5.449185,134.1299777277464,0,20
2,5,11,5,15.05141193,5.547536,66.51082689212066,6,20
2,22,29,5,17.47555051,5.3744510000000005,65.6623334352222,8,0
10,52,54,2,14.23458657,5.403747,59.578602333950656,20,20
2,10,25,5,40.69443865,6.596836,149.41672638195354,14,20
9,16,20,8,30.31386724,6.043849,182.5885285564343,13,1
3,1,9,5,50.06575862,7.404744,136.62758589951173,7,20
3,12,14,5,10.88760967,4.738927,67.85025800287434,16,20
9,10,29,8,40.85256052,6.310094,136.65878536709027,8,10
2,22,25,5,19.74600822,6.162673000000001,82.65267206514764,5,6
2,9,18,5,21.23935277,6.1325400000000005,164.72410960466502,12,18
3,4,24,5,36.69690875,7.093394,188.17570940121743,4,15
9,12,2,8,48.6532073,8.391754,262.821673657037,5,0
2,4,9,5,64.5834782,8.303008999999998,165.37368582118162,5,14
3,2,18,5,13.92285064,5.189293,93.06636102136986,8,7
4,5,14,0,88.82436846999998,8.557072999999999,210.221022085062,0,20
1,9,15,5,33.68522502,6.556479,108.44225101151572,20,0
3,12,23,5,30.12782449,6.646566,99.70788577845072,14,8
4,3,3,0,19.83267631,5.0194160000000005,55.66298661456711,1,5
9,16,27,8,32.14233659,5.891317,131.90540616643054,20,17
3,4,27,5,24.50977845,6.489893,146.16174700780496,1,20
3,22,25,5,13.83185362,5.33493,71.80136518008536,4,20
3,4,8,5,15.69287888,5.78823,82.91464854687875,1,5
4,22,24,0,46.21641811,8.85323,180.85423434278152,15,7
3,22,28,5,13.86499322,5.442198,61.909318115652844,0,12
2,4,16,5,27.90133024,5.825136,178.1517661749051,16,4
3,2,15,5,10.93425754,5.502108,50.525639363178605,4,20
3,11,14,5,25.93924274,5.79671,106.64192617864909,18,10
2,1,24,5,35.7311971,5.879393,214.1825290847992,20,4
2,19,28,5,13.00975678,5.808807,69.0424408327811,3,20
2,12,15,5,43.64210443,7.456701,123.78017339561364,13,12
9,2,2,8,35.73074176,5.965307,159.81110138205574,7,18
3,1,16,5,37.34889273,6.794663000000001,189.6960644086172,4,9
3,14,21,5,35.37683017,6.263374,96.83753476122301,10,1
9,4,19,8,22.12108544,6.057319000000001,89.41024563549689,5,9
2,5,13,5,48.13786821,6.929432,214.92933538810823,10,20
12,19,21,1,8.061663205,5.034614,49.03813458883778,14,9
4,1,19,0,22.34038757,6.124983,76.88737362503505,0,5
3,17,24,5,12.05861482,5.152071,57.305333190964554,7,13
9,4,17,8,14.18919816,5.442686,90.51378235910899,17,20
3,1,17,5,11.24718483,4.928278,52.07933983328141,16,20
2,1,23,5,37.31710714,6.8468800000000005,158.67355888954847,12,0
2,1,22,5,85.00945645,7.841342,210.2045144302585,4,12
3,5,26,5,10.15837091,4.733687000000001,49.84403829634326,20,1
3,4,11,5,11.98666637,5.148416,73.37570021869249,20,8
2,9,17,5,12.92047622,5.593606,78.21789060219488,15,12
2,4,11,5,29.79946281,5.369841,77.08067826278369,16,20
2,14,25,5,23.0433498,5.629672,156.96683245941747,10,7
3,24,24,5,31.30834552,7.216302,105.90089755452124,10,20
2,22,23,5,14.2353745,5.502478,70.9162247295232,0,20
3,14,17,5,20.66220235,5.960892,64.04771971889461,17,12
3,2,10,5,11.99511217,5.508177,57.342145261176285,10,20
3,22,24,5,35.21689871,8.689869999999999,92.63534615445121,0,7
4,12,15,0,63.93373952,8.808977,158.73529751851345,5,4
2,1,27,5,17.17760074,6.211328,100.4381844269563,8,1
3,4,26,5,16.7141098,5.002701999999999,57.0611849764212,20,7
9,11,16,8,64.98373737,7.988285,383.78068884673735,4,20
4,14,22,0,60.17440202,9.981714,238.86708561862287,0,15
3,13,21,5,21.59996719,6.296853,139.11429901910674,3,4
2,16,23,5,30.31235305,6.616689,198.84922884404625,3,20
2,17,22,5,29.57853609,5.671337,94.19416399754307,10,15
2,13,24,5,11.6798289,5.582528,53.7277942419561,5,7
3,4,17,5,22.3836947,6.321644,161.1918016298181,3,20
4,11,15,0,40.16676098,6.232467,159.08278365212652,15,20
2,18,27,5,15.10500634,5.286583,87.8730528201976,7,14
4,14,24,0,64.49729281,8.362994,173.94545065443242,18,20
3,13,15,5,21.33496618,6.091499,215.87670969727952,1,20
2,14,28,5,20.41893781,5.631722,104.63360489525869,0,17
9,12,22,8,19.42871708,5.875011,75.650950280255,20,7
3,2,16,5,18.36113308,6.34042,99.92083452541549,17,19
2,5,29,5,23.91052659,5.948596,212.07318095401152,15,20
2,10,27,5,26.94325926,6.236746,133.72702587399365,6,12
9,2,24,8,29.19155505,6.9651570000000005,256.09959154451525,20,15
2,14,29,5,11.97076227,4.8419,63.00344547602697,10,13
4,1,5,0,29.85314652,6.447246,113.14181525751614,15,10
3,13,15,5,21.7023044,6.054185,155.26769955049613,7,6
3,4,5,5,18.65066617,6.242972,157.10351584119024,7,20
2,22,24,5,35.65584093,7.250433,153.91522739244766,8,13
2,16,25,5,18.60538665,5.205075,121.56847780504448,14,20
4,4,15,0,58.77272059,8.100797,107.8481405151388,1,10
2,1,5,5,163.3671564,7.878502,410.7296003899533,2,20
2,3,9,5,10.84218743,5.138458,78.41003970410733,2,15
2,1,21,5,17.3196577,5.716703,80.63263034684675,6,20
3,15,24,4,22.83439196,5.945346,97.69213605039873,10,1
3,10,10,5,19.4148443,6.415764,98.35640407969046,10,20
10,49,55,2,27.25136076,6.0797,84.95681052261622,2,5
2,3,15,5,10.68516856,6.155576,69.30936961095325,0,16
2,18,20,5,19.41807179,5.563374,114.93322595678892,6,10
3,1,14,5,46.59700720000001,6.771564,228.51761143958612,2,20
2,10,23,5,33.56708952,7.468183,175.56039452385613,1,20
2,10,13,5,23.593722600000003,5.909699,85.61827225059136,15,17
3,38,40,3,31.53214849,7.004911999999999,136.69064514086097,13,10
12,1,10,1,23.75104843,6.123056,126.70532982678886,5,9
9,2,25,8,63.96729184,7.536882,411.8098613202925,12,17
3,5,13,5,41.96250776,6.556635000000001,297.11302498028925,4,20
2,18,20,5,13.63025443,5.910814,90.39954938786897,0,3
3,10,16,5,16.75088073,6.786602,91.04334792520439,10,20
9,4,18,8,142.0093795,8.682148,499.3719099239926,0,15
3,14,21,5,14.57475579,5.425426,77.57508252414772,18,14
2,10,28,5,51.88194922,7.942716,311.5057190503403,4,10
12,11,11,1,21.67034123,6.127535,113.84421596940388,6,20
4,4,5,0,43.61517828,7.34913,173.61051033847002,15,5
9,8,16,8,37.64402196,6.059267,241.66166650030263,13,20
9,11,18,8,46.56882933,8.505732,131.79001765935425,18,12
2,4,6,5,16.49581922,5.874579,123.85165154091268,19,0
2,4,19,5,21.50328706,5.511649,71.2684980830293,20,4
3,8,14,5,15.86078726,5.520716,92.26260330898879,19,4
10,46,56,2,41.64411711,7.070297999999999,82.82847858880464,18,15
3,13,18,5,19.5181228,5.518145,120.8664072462528,20,2
2,10,27,5,41.77900629,6.377775,198.19304956560825,1,4
4,14,22,0,80.62517631,7.995367999999998,185.18815403488503,16,12
3,14,17,5,28.22175185,6.626572,100.76008369562402,10,16
4,1,5,0,28.58306993,5.894782,96.81458912104618,17,20
4,2,6,0,12.25071254,5.673981,92.11205349718115,20,6
9,2,18,8,162.24424019999998,10.703965,364.4101114706993,6,20
12,9,10,1,54.59012264,7.185256,275.544948596813,13,20
3,5,23,5,12.58720204,5.49529,65.57137625725507,20,10
3,4,24,5,17.63666498,6.52414,134.32691404955185,0,17
3,38,41,3,13.92626827,5.101413,61.299525347212615,18,5
2,2,14,5,10.40482212,4.869415,49.986004127653125,12,14
9,18,23,8,43.99610731,6.540667,254.10596207389997,7,20
10,47,57,2,34.73497127,6.7628070000000005,101.51910566348762,12,7
9,17,18,8,42.41075928,6.65535,355.5961793414815,9,20
3,5,24,5,26.4872039,6.681133999999999,95.15556981329725,8,16
3,22,22,5,45.83517314,7.679562,140.61220361597378,5,18
10,43,56,2,22.300857,6.752927000000001,98.67335105191712,4,13
4,4,22,0,78.61297040000001,7.850021,246.76434767660385,1,20
4,14,14,0,34.16682528,9.218464,89.33431042340092,17,20
12,9,22,1,49.70687905,7.48655,363.4566293292508,13,20
3,4,22,5,27.49951642,7.065055999999999,175.67891948534506,3,18
2,13,15,5,34.61876255,7.167903999999999,263.5544484537632,4,1
9,2,16,8,31.48972503,8.607657000000001,121.03032825845128,18,20
12,1,1,1,12.89598185,5.270489,89.19795719472425,20,20
3,12,29,5,29.83026772,6.35004,215.6548468167208,9,4
3,4,17,5,24.91696221,6.176503,125.13165509437388,0,14
3,16,20,5,15.28174308,4.883197,68.46071107750676,20,2
3,14,24,5,69.57662999,9.191865,413.8308934978815,2,15
2,16,19,5,25.58356517,6.375031,190.67992063490408,4,7
2,10,14,5,48.82370858,7.348274000000002,133.5693777706205,18,20
4,4,15,0,65.02073679,8.667664,266.1000939010066,20,12
3,14,21,5,9.660116583,5.264963,63.98400017135321,8,14
9,13,2,8,94.39214051,7.355000999999999,301.5246957265171,17,20
12,22,24,1,14.9462057,4.974956,106.41610146093755,5,20
3,1,12,5,37.39401376,6.455003,174.65230843311713,2,20
9,1,13,8,33.15307428,7.481296999999999,214.78769970989447,4,12
3,5,28,5,52.07124839,7.72527,128.0909823709923,3,20
2,10,29,5,55.04101114,7.599569,548.8605384124171,4,20
4,4,5,0,53.28024289,7.041376,183.7911112088672,18,5
2,10,27,5,94.86141079,7.856347999999999,251.9350403906953,4,7
2,1,29,5,9.193219625,5.149482,56.80564648006344,1,20
2,12,16,5,17.37466908,5.488718,76.96578498535155,12,16
2,16,21,5,9.254963427000002,5.142814,56.59137712071438,5,17
2,13,17,5,14.29700374,5.76058,113.47791110931485,7,16
2,14,28,5,11.62740178,5.866902,97.82023545167368,14,12
2,13,22,5,13.24080826,5.545203,86.62111227990228,3,18
9,6,16,8,34.11955465,6.38142,189.77084408487693,5,20
9,22,24,8,16.45983511,6.164645,82.16602640154126,20,12
3,1,13,5,91.81567394,8.655855,495.470160634644,6,2
3,1,13,5,27.93031073,6.738337,136.46003320325647,18,6
2,17,21,5,13.50749056,5.35534,80.85779475836611,5,3
3,2,15,5,11.23329609,5.39365,61.26221804735676,9,20
4,6,7,0,15.86192663,5.541458,78.87621587575731,2,7
2,16,20,5,15.52509922,5.748302,54.73261518984344,0,13
10,47,51,2,56.40665872,6.856211999999999,92.70104662056904,17,4
3,13,14,5,19.44369474,5.799276,64.97462453610954,17,16
3,4,23,5,15.64554176,5.316832,116.07357475061278,20,8
9,18,18,8,30.17451487,9.241717,81.16978943415174,8,9
9,3,3,8,11.22528316,4.885234,59.78544324863817,2,20
3,2,10,5,8.700610765,5.485428,66.24819010419742,6,20
2,10,23,5,22.60485861,6.960298,102.2073097922444,14,18
2,16,23,5,34.9246248,6.768545,223.70348406924967,15,3
1,9,22,5,17.66662966,6.289911,106.38275599823456,4,5
3,10,16,5,37.54350332,7.721652,160.61370355860052,5,13
3,4,14,5,21.27371251,6.204195,155.08330904634136,15,20
2,1,25,5,59.03754296,7.294624,251.88040005329583,10,6
2,22,26,5,19.3473597,6.093299,89.93221768038269,4,5
2,1,10,5,19.63101942,5.510574,84.94409962841756,20,12
3,1,16,5,16.47938805,5.405292,79.8481865905858,18,20
2,12,17,5,31.24021947,6.371871,224.09653133012029,6,10
3,14,19,5,14.61089421,5.205476,64.919654045614,16,5
12,4,11,1,14.11204951,5.894163,135.56465800671614,9,20
4,19,24,0,29.95970964,7.362825,148.16544614785036,9,10
4,19,24,0,19.86641611,5.88046,95.32196697371629,17,20
9,11,11,8,19.96169957,5.648213,74.04227931965667,0,20
9,1,22,8,16.44473436,5.7031730000000005,118.08041034507086,10,20
4,4,14,0,75.76064691,9.140767,279.134868286924,6,20
